source_e(MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time(s)  cells_history	
1.70888	13421	0.120246	1	no	0.337814	9.89948e-09	4	1
2.98824	13430	0.818707	1	no	0.371191	6.93293e-09	4	1
1.70489	13441	0.094717	1	no	0.381785	7.38309e-09	4	1
2.074	13471	0.166144	1	no	0.343999	7.35365e-09	4	1
2.78745	13573	0.328803	1	no	0.410364	5.54731e-09	4	1
2.34957	13574	0.0469301	1	no	0.431535	6.13847e-09	4	1
2.78323	13592	0.0189862	1	no	0.065641	1.01566e-08	4	1
2.06093	13609	0.107491	1	no	0.34221	9.68915e-09	4	1
2.90659	13664	0.305766	1	no	0.380716	6.79029e-09	4	1
2.2066	13735	0.0317022	1	no	0.257985	6.17906e-09	4	1
2.37062	13739	0.382354	1	no	0.376114	7.4244e-09	4	1
2.31315	13749	0.138064	1	no	0.381382	7.02703e-09	4	1
2.17473	13756	0.273324	1	no	0.400399	1.13572e-08	4	1
2.54332	13805	0.219072	1	no	0.316089	8.1796e-09	4	1
2.4157	13831	0.0272818	1	no	0.184868	6.33204e-09	4	1
2.34059	13867	0.479856	1	no	0.363363	6.56017e-09	4	1
2.19205	13891	0.293732	1	no	0.383386	7.22653e-09	4	1
2.14132	13901	0.418067	1	no	0.376077	7.53809e-09	4	1
2.72134	13928	0.0852531	1	no	0.290315	8.08902e-09	4	1
2.60707	13941	0.242712	1	no	0.40637	6.81939e-09	4	1
2.07153	13945	0.196717	1	no	0.419719	6.6869e-09	4	1
2.1849	13970	0.0381478	1	no	0.182746	7.61453e-09	4	1
1.87992	13979	0.21582	1	no	0.40314	1.02317e-08	4	1
2.66836	14058	0.48451	1	no	0.36144	7.76015e-09	4	1
1.9874	14071	0.147664	1	no	0.344059	8.03277e-09	4	1
2.38489	14089	0.0368041	1	no	0.22328	6.95285e-09	4	1
2.21132	14104	0.281035	1	no	0.371328	1.13202e-08	4	1
2.47944	14120	0.0298717	1	no	0.148631	6.80926e-09	4	1
2.43494	14186	0.157868	1	no	0.370174	8.38304e-09	4	1
1.99435	14210	0.0241077	1	no	0.182553	1.15822e-08	4	1
2.54181	14223	0.180184	1	no	0.334702	1.11717e-08	4	1
1.9553	14262	0.0947949	1	no	0.314503	6.54764e-09	4	1
2.24159	14291	0.236948	1	no	0.405243	9.72046e-09	4	1
2.02958	14309	0.161062	1	no	0.382783	1.09922e-08	4	1
1.83331	14335	0.336495	1	no	0.393461	1.10524e-08	4	1
2.92435	14351	0.392032	1	no	0.402941	7.26425e-09	4	1
2.83981	14374	0.0431523	1	no	0.218863	6.87534e-09	4	1
2.66189	14426	0.136195	1	no	0.302688	5.76236e-09	4	1
2.85963	14452	0.367613	1	no	0.366776	6.6493e-09	4	1
3.0052	14457	0.518938	1	no	0.377875	7.92077e-09	4	1
3.18132	14524	0.143224	1	no	0.412644	1.14477e-08	4	1
2.68692	14576	0.256149	1	no	0.365136	6.6621e-09	4	1
1.9049	14588	0.216443	1	no	0.346109	1.05379e-08	4	1
2.34749	14591	0.304559	1	no	0.338363	7.13793e-09	4	1
2.27615	14612	0.365159	1	no	0.371267	6.36834e-09	4	1
2.15912	14614	0.283509	1	no	0.329762	6.85335e-09	4	1
2.54749	14678	0.160361	1	no	0.348148	9.15007e-09	4	1
2.40873	14695	0.0444376	1	no	0.199387	5.79524e-09	4	1
2.96609	14698	0.375986	1	no	0.402994	6.60689e-09	4	1
1.95923	14787	0.220357	1	no	0.40403	7.32853e-09	4	1
2.3266	14844	0.289915	1	no	0.322474	1.02455e-08	4	1
2.86975	14892	0.278407	1	no	0.4182	7.75128e-09	4	1
2.32712	14903	0.0476311	1	no	0.291905	6.58513e-09	4	1
2.2414	15087	0.268767	1	no	0.494638	7.19691e-09	4	1
2.38515	15100	0.0953986	1	no	0.319045	8.08278e-09	4	1
1.98675	15113	0.0145659	1	no	0.0427807	1.19838e-08	4	1
1.67064	15116	0.145172	1	no	0.29725	8.45044e-09	4	1
2.07964	15152	0.361927	1	no	0.367427	7.01304e-09	4	1
1.89142	15200	0.0463654	1	no	0.300294	1.36076e-08	4	1
2.48317	15212	0.413628	1	no	0.324702	6.13195e-09	4	1
2.01793	15218	0.326875	1	no	0.37567	6.62918e-09	4	1
2.66645	15255	0.395771	1	no	0.355393	7.25044e-09	4	1
1.6317	15256	0.268203	1	no	0.334205	7.16975e-09	4	1
1.73298	15283	0.122797	1	no	0.346337	6.9297e-09	4	1
1.9177	15471	0.205071	1	no	0.353243	7.57328e-09	4	1
1.87785	15483	0.155337	1	no	0.409051	7.86532e-09	4	1
1.70974	15485	0.0750492	1	no	0.304359	8.34926e-09	4	1
2.34707	15493	0.0113917	1	no	0.165812	6.47577e-09	4	1
2.0568	15501	0.215294	1	no	0.330499	1.01995e-08	4	1
2.38194	15510	0.0903745	1	no	0.337643	6.62389e-09	4	1
2.85682	15600	0.43719	1	no	0.366799	5.63099e-09	4	1
3.10927	15646	0.464628	1	no	0.411106	7.44455e-09	4	1
2.73679	15664	0.108173	1	no	0.428983	5.98e-09	4	1
2.13398	15671	0.427064	1	no	0.336875	6.89737e-09	4	1
2.89982	15681	0.192316	1	no	0.399858	7.5719e-09	4	1
2.88286	15695	0.329426	1	no	0.392091	7.76469e-09	4	1
2.71139	15704	0.40284	1	no	0.365012	6.03877e-09	4	1
2.74014	15797	0.147002	1	no	0.40151	5.77795e-09	4	1
2.52564	15809	0.300684	1	no	0.333981	5.79622e-09	4	1
2.42367	15948	0.143224	1	no	0.408294	7.36837e-09	4	1
2.41012	15961	0.150157	1	no	0.405784	6.71911e-09	4	1
2.10251	15995	0.0285865	1	no	0.177112	7.19617e-09	4	1
2.12399	15996	0.392636	1	no	0.355007	7.35848e-09	4	1
1.8299	16013	0.0241466	1	no	0.130645	7.58545e-09	4	1
2.49266	16024	0.40726	1	no	0.35799	8.27876e-09	4	1
2.54198	16056	0.48192	1	no	0.401689	6.14417e-09	4	1
2.61354	16089	0.483672	1	no	0.369675	6.32961e-09	4	1
2.45994	16113	0.410454	1	no	0.372284	7.98349e-09	4	1
2.32169	16119	0.408643	1	no	0.384942	5.79034e-09	4	1
2.65666	16144	0.571827	1	no	0.377626	6.4085e-09	4	1
3.19127	16305	0.0851947	1	no	0.3648	6.94297e-09	4	1
2.11403	16311	0.201975	1	no	0.286251	9.97763e-09	4	1
2.16116	16383	0.220396	1	no	0.334511	1.19532e-08	4	1
2.56983	16432	0.336339	1	no	0.351494	8.45008e-09	4	1
2.20749	16469	0.17703	1	no	0.366186	6.96872e-09	4	1
2.57432	16514	0.61977	1	no	0.404059	5.64543e-09	4	1
2.89405	16526	0.620393	1	no	0.402555	6.11431e-09	4	1
2.71279	16593	0.0393356	1	no	0.240594	7.48038e-09	4	1
2.14635	16621	0.247152	1	no	0.365269	7.42964e-09	4	1
2.28723	16625	0.371527	1	no	0.327061	6.84524e-09	4	1
2.22729	16643	0.252936	1	no	0.397413	9.14278e-09	4	1
2.19694	16665	0.170058	1	no	0.362876	8.37991e-09	4	1
2.43242	16694	0.509299	1	no	0.387551	6.37392e-09	4	1
2.44045	16788	0.385606	1	no	0.333401	7.39466e-09	4	1
2.22388	16795	0.147723	1	no	0.352623	9.18531e-09	4	1
1.61945	16821	0.170019	1	no	0.336159	3.16558e-08	4	1
3.1043	16838	0.439215	1	no	0.347816	6.40703e-09	4	1
2.73666	16849	0.427629	1	no	0.360018	5.52112e-09	4	1
2.36042	16866	0.101163	1	no	0.301251	7.56553e-09	4	1
3.17119	16940	0.477947	1	no	0.364896	8.23175e-09	4	1
2.18929	17033	0.0661111	1	no	0.268336	8.69606e-09	4	1
2.0453	17135	0.40358	1	no	0.391363	7.47392e-09	4	1
2.66072	17173	0.499796	1	no	0.37462	7.47831e-09	4	1
2.77843	17185	0.191654	1	no	0.368218	1.01632e-08	4	1
3.08467	17204	0.32374	1	no	0.365714	5.56834e-09	4	1
2.77665	17221	0.292447	1	no	0.363098	5.73092e-09	4	1
1.72581	17251	0.146399	1	no	0.386406	8.64082e-09	4	1
2.48795	17274	0.169961	1	no	0.35472	7.69138e-09	4	1
2.28859	17382	0.395187	1	no	0.391594	5.8432e-09	4	1
3.11497	17438	0.478142	1	no	0.37554	5.00759e-09	4	1
2.5121	17451	0.385567	1	no	0.402929	8.13723e-09	4	1
2.37229	17460	0.573677	1	no	0.365139	6.21379e-09	4	1
3.03468	17524	0.577591	1	no	0.367149	5.54924e-09	4	1
2.24704	17541	0.479369	1	no	0.362636	8.58069e-09	4	1
2.54206	17579	0.456468	1	no	0.362655	7.43573e-09	4	1
2.14133	17674	0.0705315	1	no	0.250414	1.21526e-08	4	1
3.15746	17699	0.508014	1	no	0.398651	7.49892e-09	4	1
1.97149	17711	0.217144	1	no	0.365797	6.25519e-09	4	1
2.5097	17770	0.516368	1	no	0.369989	5.98527e-09	4	1
2.49724	17845	0.562889	1	no	0.39369	7.41445e-09	4	1
2.43438	17897	0.165502	1	no	0.360748	8.43637e-09	4	1
2.29193	17945	0.136214	1	no	0.335668	8.31232e-09	4	1
2.18296	18017	0.0929255	1	no	0.272842	6.29306e-09	4	1
2.32645	18037	0.152825	1	no	0.411952	6.94762e-09	4	1
2.94036	18063	0.101143	1	no	0.294378	6.20985e-09	4	1
2.69432	18101	0.508111	1	no	0.373548	7.36608e-09	4	1
2.68251	18187	0.374681	1	no	0.336157	5.74105e-09	4	1
1.86518	18202	0.0852337	1	no	0.319625	7.07088e-09	4	1
2.47101	18233	0.434133	1	no	0.349063	8.85817e-09	4	1
2.73318	18286	0.427064	1	no	0.365191	5.92323e-09	4	1
2.89835	18295	0.423208	1	no	0.359499	8.05682e-09	4	1
2.68206	18297	0.0259771	1	no	0.144678	7.04316e-09	4	1
2.31499	18305	0.262536	1	no	0.319834	6.36756e-09	4	1
2.35181	18331	0.0216151	1	no	0.146847	6.84107e-09	4	1
2.65172	18495	0.277141	1	no	0.381043	1.04289e-08	4	1
2.12852	18502	0.0399782	1	no	0.188992	6.5468e-09	4	1
2.95115	18531	0.220942	1	no	0.345056	6.72305e-09	4	1
3.03443	18548	0.842464	1	no	0.360793	5.54543e-09	4	1
2.40258	18611	0.229958	1	no	0.345499	8.03326e-09	4	1
2.15131	18648	0.280295	1	no	0.34035	6.27907e-09	4	1
2.75325	18649	0.054583	1	no	0.242597	6.1192e-09	4	1
2.30262	18692	0.0660916	1	no	0.422216	7.63314e-09	4	1
2.89316	18714	0.274531	1	no	0.351823	7.42678e-09	4	1
3.12131	18732	0.79641	1	no	0.337572	7.16391e-09	4	1
2.24777	18757	0.0781844	1	no	0.37335	6.95327e-09	4	1
2.50371	18808	0.0679805	1	no	0.250645	6.30185e-09	4	1
2.07971	18825	0.241349	1	no	0.408262	9.03312e-09	4	1
2.22442	18856	0.252877	1	no	0.420222	8.40642e-09	4	1
2.70213	18866	0.565518	1	no	0.375125	6.75238e-09	4	1
2.45739	18961	0.256714	1	no	0.354396	5.83993e-09	4	1
2.45314	18966	0.163593	1	no	0.341507	6.87105e-09	4	1
2.03126	18979	0.0615544	1	no	0.317937	6.75437e-09	4	1
2.47788	19074	0.507468	1	no	0.372794	1.04306e-08	4	1
3.14252	19090	0.275817	1	no	0.341076	6.02216e-09	4	1
2.48208	19096	0.130431	1	no	0.335324	7.33806e-09	4	1
2.54928	19097	0.416218	1	no	0.419248	5.96726e-09	4	1
1.99322	19118	0.420034	1	no	0.378999	7.48507e-09	4	1
2.35576	19153	0.329991	1	no	0.371887	6.54949e-09	4	1
2.8013	19262	0.397037	1	no	0.363775	6.10929e-09	4	1
2.39126	19264	0.118357	1	no	0.326752	6.57345e-09	4	1
3.67118	19286	0.858237	1	no	0.383024	6.29112e-09	4	1
1.91889	19317	0.151501	1	no	0.377249	1.12509e-08	4	1
2.70682	19385	0.623586	1	no	0.404553	7.67987e-09	4	1
2.39666	19396	0.187195	1	no	0.424633	7.66152e-09	4	1
2.71831	19421	0.31412	1	no	0.356395	6.79591e-09	4	1
3.00741	19468	0.439215	1	no	0.413345	5.9376e-09	4	1
2.72179	19515	0.249625	1	no	0.346205	8.02479e-09	4	1
2.18277	19542	0.228692	1	no	0.442439	6.29206e-09	4	1
2.01293	19607	0.0584582	1	no	0.314124	6.79276e-09	4	1
2.20776	19610	0.170604	1	no	0.334893	8.97879e-09	4	1
3.08102	19696	0.700622	1	no	0.381778	5.62878e-09	4	1
2.63742	19703	0.226783	1	no	0.330671	9.46542e-09	4	1
2.52211	19724	0.43534	1	no	0.38616	7.38847e-09	4	1
2.54857	19794	0.0113917	1	no	0	5.99862e-09	4	1
2.26531	19851	0.0539988	1	no	0.257843	9.89434e-09	4	1
2.175	19874	0.456955	1	no	0.41379	7.41865e-09	4	1
2.61601	19886	0.222305	1	no	0.414856	8.13143e-09	4	1
2.7286	19899	0.17074	1	no	0.331547	7.38931e-09	4	1
2.26723	19933	0.341597	1	no	0.387755	7.97038e-09	4	1
1.95148	19971	0.117773	1	no	0.280258	8.71842e-09	4	1
1.96662	19978	0.192297	1	no	0.303797	1.12217e-08	4	1
2.72648	19983	0.0794502	1	no	0.326961	1.17382e-08	4	1
2.62487	20092	0.142562	1	no	0.289305	6.30841e-09	4	1
1.4625	20095	0.148969	1	no	0.358301	9.50752e-09	4	1
2.12122	20134	0.398945	1	no	0.379655	6.85669e-09	4	1
2.68008	20177	0.300762	1	no	0.376691	7.08392e-09	4	1
2.38227	20189	0.0120733	1	no	0	1.12314e-08	4	1
1.90762	20273	0.0616518	1	no	0.194883	9.35703e-09	4	1
2.72448	20287	0.362589	1	no	0.428249	6.68384e-09	4	1
2.32646	20420	0.241427	1	no	0.371512	6.43179e-09	4	1
2.55147	20436	0.278387	1	no	0.402071	9.0201e-09	4	1
2.58488	20466	0.257395	1	no	0.388031	1.08077e-08	4	1
2.26205	20472	0.265671	1	no	0.419189	8.95685e-09	4	1
2.71005	20474	0.243355	1	no	0.358006	6.61883e-09	4	1
2.95774	20478	0.405352	1	no	0.361213	5.41179e-09	4	1
2.07844	20535	0.166787	1	no	0.31582	6.83698e-09	4	1
2.32426	20604	0.196074	1	no	0.336975	8.70606e-09	4	1
2.84167	20630	0.372189	1	no	0.346989	6.01855e-09	4	1
2.51767	20634	0.0399588	1	no	0.252924	6.98095e-09	4	1
1.95828	20639	0.142562	1	no	0.392023	1.43806e-08	4	1
2.1976	20672	0.108173	1	no	0.29937	6.92182e-09	4	1
2.74715	20728	0.256753	1	no	0.369056	8.87658e-09	4	1
2.75643	20762	0.481335	1	no	0.367789	6.24267e-09	4	1
2.23337	20769	0.283528	1	no	0.358929	9.74712e-09	4	1
2.5042	20820	0.3511	1	no	0.378758	6.96948e-09	4	1
2.62116	20840	0.38619	1	no	0.380647	7.4141e-09	4	1
2.20082	20865	0.372832	1	no	0.38243	1.02943e-08	4	1
2.38196	20915	0.13746	1	no	0.374132	6.83551e-09	4	1
2.22186	20922	0.231165	1	no	0.35195	8.40975e-09	4	1
2.44865	20950	0.43462	1	no	0.364532	9.78879e-09	4	1
2.2841	21038	0.346621	1	no	0.381742	6.9508e-09	4	1
2.71967	21041	0.261329	1	no	0.328614	7.24318e-09	4	1
2.21743	21055	0.428972	1	no	0.390394	6.55732e-09	4	1
2.08983	21058	0.105661	1	no	0.34261	7.04416e-09	4	1
2.80717	21088	0.0801512	1	no	0.252672	6.14507e-09	4	1
1.71576	21098	0.111367	1	no	0.359329	7.01947e-09	4	1
2.31503	21102	0.341032	1	no	0.348998	6.93474e-09	4	1
2.25036	21128	0.0482738	1	no	0.248891	7.9619e-09	4	1
2.47298	21190	0.490235	1	no	0.320675	6.46001e-09	4	1
2.32231	21208	0.355539	1	no	0.341549	7.6269e-09	4	1
2.79885	21240	0.270033	1	no	0.416817	5.99041e-09	4	1
2.06494	21285	0.134364	1	no	0.368986	7.06498e-09	4	1
2.78579	21325	0.436606	1	no	0.377637	7.97333e-09	4	1
1.3399	21352	0.0686621	1	no	0.258083	8.20512e-09	4	1
2.59094	21391	0.213366	1	no	0.375468	6.91345e-09	4	1
2.27691	21403	0.328744	1	no	0.367492	6.19984e-09	4	1
3.05691	21418	0.256051	1	no	0.385048	7.50198e-09	4	1
2.70525	21459	0.39766	1	no	0.470692	5.92852e-09	4	1
2.53122	21474	0.321111	1	no	0.336628	7.23261e-09	4	1
2.94802	21560	0.258641	1	no	0.34927	6.99969e-09	4	1
2.82587	21579	0.342824	1	no	0.371201	6.84701e-09	4	1
2.35737	21589	0.278387	1	no	0.404449	6.42168e-09	4	1
2.67736	21608	0.22616	1	no	0.343034	7.15893e-09	4	1
3.49018	21668	0.686134	1	no	0.350986	5.33749e-09	4	1
2.94557	21683	0.236364	1	no	0.40641	5.99293e-09	4	1
2.69312	21691	0.374078	1	no	0.391307	5.97493e-09	4	1
2.84306	21729	0.365179	1	no	0.386871	5.2903e-09	4	1
2.4022	21740	0.446284	1	no	0.32385	8.6839e-09	4	1
2.16714	21749	0.460207	1	no	0.391571	7.18835e-09	4	1
2.66096	21773	0.590365	1	no	0.40789	7.25066e-09	4	1
2.4692	21834	0.482562	1	no	0.384004	8.05706e-09	4	1
2.29456	21904	0.082079	1	no	0.309134	7.73997e-09	4	1
1.99335	21924	0.0107297	1	no	0.117967	7.37561e-09	4	1
2.28524	21938	0.391993	1	no	0.399603	7.42214e-09	4	1
2.733	21987	0.303176	1	no	0.35211	6.81368e-09	4	1
2.23234	22017	0.365724	1	no	0.358128	8.04345e-09	4	1
1.71584	22018	0.189103	1	no	0.349398	7.37973e-09	4	1
2.1607	22119	0.224194	1	no	0.343004	7.84661e-09	4	1
2.30379	22141	0.169396	1	no	0.48063	8.47036e-09	4	1
3.00086	22357	0.605028	1	no	0.362118	7.94793e-09	4	1
2.07742	22366	0.0215567	1	no	0.176152	7.12597e-09	4	1
2.87345	22465	0.188519	1	no	0.364012	7.81181e-09	4	1
2.56691	22469	0.138726	1	no	0.356962	6.47464e-09	4	1
1.76634	22514	0.0234651	1	no	0.214938	8.13301e-09	4	1
2.35928	22571	0.21658	1	no	0.34643	6.45214e-09	4	1
2.27458	22590	0.234339	1	no	0.360645	1.35261e-08	4	1
3.0185	22593	0.153409	1	no	0.380934	9.08771e-09	4	1
2.41249	22602	0.168754	1	no	0.312486	6.47546e-09	4	1
2.85489	22626	0.220338	1	no	0.369421	6.09093e-09	4	1
2.3649	22636	0.417386	1	no	0.38117	9.272e-09	4	1
2.55622	22664	0.0615933	1	no	0.328486	6.24916e-09	4	1
1.96527	22711	0.24205	1	no	0.338697	7.91793e-09	4	1
1.98078	22712	0.318638	1	no	0.323413	6.65795e-09	4	1
2.34837	22721	0.175043	1	no	0.395706	6.11393e-09	4	1
2.22932	22734	0.278368	1	no	0.402169	9.12981e-09	4	1
2.06922	22757	0.213347	1	no	0.366375	6.18379e-09	4	1
2.45061	22879	0.546259	1	no	0.375303	6.02819e-09	4	1
2.18306	22896	0.0476506	1	no	0.291786	7.33928e-09	4	1
2.32033	22921	0.105038	1	no	0.332592	6.42812e-09	4	1
2.46145	22945	0.323136	1	no	0.386224	9.33556e-09	4	1
2.58207	23051	0.481355	1	no	0.35321	8.74957e-09	4	1
2.38157	23094	0.454404	1	no	0.36276	6.77843e-09	4	1
1.93563	23115	0.324344	1	no	0.339397	7.01523e-09	4	1
2.25834	23151	0.106888	1	no	0.260521	6.77618e-09	4	1
2.54601	23171	0.0323643	1	no	0.194344	7.65908e-09	4	1
1.90068	23172	0.368976	1	no	0.375976	7.32823e-09	4	1
2.54125	23233	0.407883	1	no	0.390194	8.07955e-09	4	1
2.72829	23247	0.664324	1	no	0.353803	6.24146e-09	4	1
2.40803	23280	0.487684	1	no	0.370827	6.04571e-09	4	1
2.63228	23372	0.0959438	1	no	0.42257	5.95994e-09	4	1
1.97042	23388	0.163691	1	no	0.302522	7.89981e-09	4	1
2.8176	23516	0.381789	1	no	0.360145	7.82377e-09	4	1
1.95282	23594	0.0126186	1	no	0.0987654	7.35956e-09	4	1
2.25022	23664	0.307714	1	no	0.419757	9.02937e-09	4	1
2.5051	23733	0.268203	1	no	0.384085	6.13766e-09	4	1
2.86874	23741	0.140635	1	no	0.374688	6.8828e-09	4	1
2.36474	23790	0.0342726	1	no	0.165341	6.45287e-09	4	1
2.28915	23799	0.310927	1	no	0.378531	7.80753e-09	4	1
2.0758	23805	0.121531	1	no	0.318218	8.25996e-09	4	1
2.8356	23820	0.268904	1	no	0.347817	9.9196e-09	4	1
2.66763	23834	0.34479	1	no	0.398791	5.97068e-09	4	1
3.30106	23938	0.22359	1	no	0.34123	6.1993e-09	4	1
2.49628	23941	0.384885	1	no	0.363673	7.49757e-09	4	1
2.74428	23972	0.0279049	1	no	0.24843	6.08878e-09	4	1
2.17004	24015	0.113255	1	no	0.257221	1.10916e-08	4	1
2.06708	24026	0.270092	1	no	0.362581	7.1543e-09	4	1
2.61497	24049	0.329465	1	no	0.378628	5.86842e-09	4	1
2.2547	24107	0.363835	1	no	0.377863	8.87336e-09	4	1
1.91257	24136	0.323	1	no	0.378127	7.61891e-09	4	1
2.07452	24139	0.193582	1	no	0.358012	6.93589e-09	4	1
2.91022	24209	0.0215762	1	no	0	6.58433e-09	4	1
2.19271	24236	0.102993	1	no	0.350539	7.18561e-09	4	1
2.25208	24293	0.333885	1	no	0.396477	6.50081e-09	4	1
2.29084	24305	0.36514	1	no	0.463815	7.08751e-09	4	1
1.87259	24327	0.242654	1	no	0.380066	7.71231e-09	4	1
2.71144	24348	0.474267	1	no	0.379963	7.58586e-09	4	1
2.95869	24357	0.484412	1	no	0.369272	6.80061e-09	4	1
2.53136	24369	0.128503	1	no	0.370511	6.38707e-09	4	1
2.5269	24389	0.422488	1	no	0.402194	6.99403e-09	4	1
2.33548	24417	0.432185	1	no	0.362305	6.23453e-09	4	1
2.59428	24435	0.0578545	1	no	0.317738	8.46436e-09	4	1
2.42672	24448	0.0845716	1	no	0.352521	7.29535e-09	4	1
2.18921	24556	0.404612	1	no	0.363365	8.22198e-09	4	1
1.86659	24563	0.29749	1	no	0.404137	1.02659e-08	4	1
2.74151	24575	0.251105	1	no	0.314153	5.78745e-09	4	1
2.68556	24653	0.349795	1	no	0.358125	6.77338e-09	4	1
3.01149	24655	0.665648	1	no	0.377995	9.93286e-09	4	1
2.14313	24738	0.251047	1	no	0.387915	6.07563e-09	4	1
2.12113	24791	0.261874	1	no	0.369126	8.48901e-09	4	1
2.48481	24798	0.288591	1	no	0.416667	7.65929e-09	4	1
2.70726	24805	0.177653	1	no	0.307355	5.62822e-09	4	1
2.0972	24827	0.0941329	1	no	0.302648	6.94658e-09	4	1
2.55316	24838	0.312192	1	no	0.352545	9.30977e-09	4	1
2.70714	24855	0.170662	1	no	0.379849	6.41046e-09	4	1
2.02282	24864	0.127841	1	no	0.416756	8.7047e-09	4	1
2.60548	24937	0.0845716	1	no	0.382455	5.99924e-09	4	1
2.73325	24939	0.416179	1	no	0.36094	6.91534e-09	4	1
2.35056	24997	0.0597434	1	no	0.211538	6.64095e-09	4	1
1.79738	25048	0.359454	1	no	0.391408	7.11227e-09	4	1
2.38732	25067	0.252877	1	no	0.379717	7.01576e-09	4	1
2.6953	25075	0.39394	1	no	0.374988	8.14979e-09	4	1
1.86535	25095	0.0999164	1	no	0.285714	8.54378e-09	4	1
2.24983	25109	0.205753	1	no	0.410941	6.74751e-09	4	1
2.52183	25216	0.449419	1	no	0.342866	5.95276e-09	4	1
2.18011	25218	0.145814	1	no	0.32679	8.10841e-09	4	1
2.0967	25222	0.345374	1	no	0.401725	8.41105e-09	4	1
2.12464	25241	0.256129	1	no	0.345092	8.63694e-09	4	1
2.17076	25342	0.243355	1	no	0.371129	1.06433e-08	4	1
2.2759	25396	0.315347	1	no	0.36705	9.48233e-09	4	1
2.55823	25406	0.175725	1	no	0.365248	1.02162e-08	4	1
2.71575	25461	0.127315	1	no	0.309269	6.26277e-09	4	1
2.28929	25491	0.192939	1	no	0.362233	6.36571e-09	4	1
2.36576	25507	0.461453	1	no	0.343419	7.52439e-09	4	1
2.7769	25517	0.0763539	1	no	0.349146	6.31813e-09	4	1
2.36955	25524	0.268845	1	no	0.383312	7.09161e-09	4	1
2.33074	25576	0.145172	1	no	0.367539	7.14195e-09	4	1
2.34796	25651	0.0126964	1	no	0.0996933	5.92851e-09	4	1
2.1466	25711	0.157829	1	no	0.386181	7.64187e-09	4	1
3.10542	25723	0.631161	1	no	0.355146	9.12249e-09	4	1
2.9446	25815	0.303858	1	no	0.372597	6.44439e-09	4	1
2.58024	25884	0.451405	1	no	0.358483	5.88207e-09	4	1
2.28776	25898	0.34925	1	no	0.406468	6.55552e-09	4	1
2.52845	25918	0.269507	1	no	0.401445	7.77584e-09	4	1
2.83209	25935	0.422585	1	no	0.375006	9.35633e-09	4	1
2.73769	25953	0.275291	1	no	0.383745	7.16866e-09	4	1
2.56292	26007	0.40724	1	no	0.379812	8.81957e-09	4	1
2.21484	26016	0.31858	1	no	0.329401	6.76634e-09	4	1
2.87786	26095	0.180301	1	no	0.310401	6.35398e-09	4	1
2.14729	26134	0.157206	1	no	0.436517	6.71535e-09	4	1
1.70161	26138	0.272039	1	no	0.371797	7.90308e-09	4	1
2.55187	26178	0.30082	1	no	0.374612	6.47785e-09	4	1
2.73061	26189	0.210816	1	no	0.346665	8.41349e-09	4	1
2.57645	26194	0.0902772	1	no	0.379422	1.00004e-08	4	1
2.04653	26211	0.174557	1	no	0.335118	8.49094e-09	4	1
2.07721	26281	0.143224	1	no	0.372264	6.63474e-09	4	1
2.11998	26304	0.379861	1	no	0.368637	6.69478e-09	4	1
2.93067	26308	0.402801	1	no	0.338071	7.58683e-09	4	1
2.58554	26317	0.386755	1	no	0.418005	6.32248e-09	4	1
2.27453	26330	0.229276	1	no	0.338203	6.07692e-09	4	1
1.95947	26355	0.16371	1	no	0.287142	7.21128e-09	4	1
2.31039	26391	0.29564	1	no	0.335529	6.61745e-09	4	1
2.19994	26395	0.0820401	1	no	0.324472	8.49293e-09	4	1
2.32437	26487	0.0152279	1	no	0.0409207	9.04633e-09	4	1
2.30972	26554	0.134306	1	no	0.316804	6.83319e-09	4	1
2.32627	26561	0.304578	1	no	0.418004	9.75316e-09	4	1
2.31691	26591	0.324499	1	no	0.3768	6.9768e-09	4	1
2.06613	26595	0.197399	1	no	0.36056	8.59739e-09	4	1
3.05439	26682	0.194205	1	no	0.333601	7.34293e-09	4	1
2.51912	26778	0.417503	1	no	0.410308	6.68654e-09	4	1
2.49753	26818	0.487061	1	no	0.397569	7.95573e-09	4	1
1.94677	26831	0.303352	1	no	0.390294	7.55695e-09	4	1
1.93994	26888	0.182151	1	no	0.359632	1.04487e-08	4	1
2.90345	26949	0.283567	1	no	0.372614	7.38258e-09	4	1
2.70002	27061	0.165599	1	no	0.353128	6.57619e-09	4	1
2.35083	27112	0.496544	1	no	0.362955	7.31703e-09	4	1
2.35684	27130	0.461376	1	no	0.373866	1.09199e-08	4	1
2.23316	27159	0.128464	1	no	0.355161	6.85845e-09	4	1
2.50137	27192	0.335171	1	no	0.36829	7.10774e-09	4	1
3.09968	27198	0.0539599	1	no	0.316492	7.90726e-09	4	1
3.26141	27241	0.446849	1	no	0.351985	6.71479e-09	4	1
2.76463	27247	0.685394	1	no	0.360627	6.61444e-09	4	1
2.97508	27253	0.232567	1	no	0.385749	8.17292e-09	4	1
2.98021	27293	0.385586	1	no	0.343265	9.46789e-09	4	1
2.9855	27455	0.18661	1	no	0.337264	6.92838e-09	4	1
2.58528	27520	0.131093	1	no	0.319519	5.68552e-09	4	1
1.81549	27555	0.14192	1	no	0.371021	6.63094e-09	4	1
2.65303	27556	0.344089	1	no	0.395812	6.41049e-09	4	1
2.71511	27562	0.469788	1	no	0.356435	6.1977e-09	4	1
